Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,day,month,Total_power_use
1.572,0.096,235.85,6.6,0,0,17,16,3,17
4.042,0.336,233.84,17.2,37,1,17,11,10,55
2.484,0.094,238.75,10.4,0,1,18,8,4,19
0.932,0.176,234.84,4.0,0,0,11,5,6,11
0.318,0.15,240.73,1.4,0,0,0,13,1,0
1.35,0.062,240.29,5.6,0,0,18,22,10,18
0.24,0.114,239.04,1.0,0,0,1,5,7,1
0.42,0.216,240.86,1.8,0,0,0,25,4,0
0.326,0.046,242.67,1.4,0,0,0,25,1,0
0.182,0.0,235.95,0.8,0,0,0,13,5,0
0.24,0.0,242.53,1.0,0,0,1,29,4,1
0.326,0.102,239.38,1.4,0,0,0,9,11,0
0.438,0.08,242.41,1.8,0,0,1,17,7,1
1.522,0.19,238.06,6.4,0,1,17,22,9,18
0.31,0.0,242.54,1.4,0,0,0,31,3,0
3.552,0.14,239.69,15.2,0,0,19,22,10,19
0.434,0.0,241.21,1.8,0,0,0,3,3,0
1.432,0.0,241.01,6.0,0,0,18,18,1,18
2.358,0.0,243.13,9.6,0,0,19,19,1,19
1.168,0.0,242.31,4.8,0,0,18,17,6,18
1.008,0.264,244.75,4.2,0,1,0,12,1,1
1.388,0.082,242.07,5.6,0,0,18,2,2,18
1.812,0.064,239.38,7.6,0,0,18,2,12,18
0.372,0.118,241.94,1.6,0,0,1,22,3,1
0.25,0.12,239.72,1.2,0,0,1,19,7,1
0.4,0.102,236.35,2.0,0,1,0,11,5,1
0.218,0.0,247.32,0.8,0,0,0,18,12,0
2.34,0.174,238.28,9.8,0,0,18,15,10,18
0.304,0.072,243.25,1.2,0,1,1,21,10,2
0.88,0.224,240.04,3.8,0,1,0,6,3,1
0.448,0.082,244.31,1.8,0,0,0,25,12,0
2.736,0.072,236.86,11.4,1,0,18,16,5,19
2.344,0.152,241.39,9.6,0,1,18,21,9,19
1.442,0.214,239.5,6.0,0,1,18,27,2,19
1.498,0.0,234.43,6.4,0,0,17,1,5,17
1.242,0.11,237.57,5.2,0,0,0,10,9,0
1.652,0.372,242.59,7.0,0,0,1,19,7,1
1.402,0.17,237.08,5.8,0,0,18,3,10,18
0.67,0.194,239.12,2.8,0,2,0,3,3,2
0.422,0.116,239.43,1.8,0,2,0,14,4,2
1.368,0.054,241.4,5.6,0,0,19,28,11,19
0.08,0.0,240.1,0.2,0,0,1,15,8,1
0.78,0.184,241.84,3.2,0,0,0,6,4,0
0.276,0.2,241.89,1.4,0,1,0,8,9,1
2.326,0.074,236.65,9.8,0,0,18,19,4,18
0.326,0.222,240.19,1.6,0,0,1,28,5,1
0.22,0.0,242.3,1.0,0,0,0,20,12,0
0.25,0.146,242.5,1.2,0,0,1,8,7,1
1.352,0.3,241.18,5.6,0,1,11,7,5,12
0.436,0.136,242.45,1.8,0,1,0,13,1,1
3.942,0.374,235.52,16.8,0,0,18,3,5,18
1.758,0.286,234.78,7.6,0,1,0,16,1,1
0.416,0.092,247.04,1.6,0,0,0,16,2,0
2.76,0.266,233.05,11.8,0,34,0,7,8,34
1.514,0.312,243.77,6.4,0,0,1,17,12,1
0.36,0.088,239.17,1.6,0,0,1,9,7,1
0.292,0.078,234.52,1.2,0,1,0,26,5,1
0.932,0.206,241.84,4.0,0,0,12,31,7,12
3.702,0.112,236.89,15.6,0,0,17,22,2,17
0.138,0.0,242.72,0.6,0,0,1,20,6,1
1.336,0.166,242.14,5.6,0,0,0,27,12,0
0.222,0.078,238.19,1.0,0,0,0,26,6,0
0.754,0.212,240.16,3.2,0,0,1,28,5,1
0.282,0.0,244.91,1.4,0,0,0,13,9,0
1.3,0.0,242.55,5.2,0,0,18,12,2,18
0.236,0.118,242.15,1.0,0,1,1,1,6,2
0.708,0.256,243.2,3.0,0,0,0,6,2,0
1.53,0.228,240.69,6.4,0,0,18,1,2,18
0.278,0.0,242.38,1.2,0,0,0,6,4,0
1.348,0.058,231.88,5.8,0,1,17,15,5,18
1.178,0.248,242.22,4.8,0,0,11,12,4,11
2.266,0.0,234.74,9.6,0,0,18,18,10,18
0.386,0.138,250.53,1.6,0,1,1,4,1,2
0.346,0.116,240.47,1.4,0,0,1,23,4,1
0.356,0.12,243.95,1.4,0,0,1,2,5,1
1.488,0.104,242.94,6.0,4,1,19,24,4,24
0.266,0.046,240.93,1.0,0,0,1,19,10,1
2.578,0.138,232.21,11.2,0,0,16,5,5,16
0.824,0.21,241.9,3.4,0,1,1,26,3,2
2.476,0.048,236.83,10.4,0,0,18,21,1,18
0.294,0.094,243.41,1.2,0,0,0,13,2,0
2.746,0.07,237.17,11.6,0,0,18,20,1,18
0.21,0.0,240.75,1.0,0,0,1,3,6,1
1.228,0.05,241.83,5.0,0,0,0,15,3,0
0.364,0.124,244.37,1.6,0,0,1,7,4,1
0.22,0.0,242.07,1.0,0,0,0,14,4,0
2.034,0.144,230.32,9.6,0,10,17,31,3,27
1.51,0.196,242.64,6.2,0,2,18,22,2,20
1.128,0.062,240.04,4.6,0,0,0,11,2,0
0.656,0.294,241.62,3.0,1,1,0,29,7,2
0.212,0.052,245.25,0.8,0,0,0,10,12,0
0.376,0.112,240.76,1.6,0,1,0,19,4,1
0.528,0.0,242.52,2.2,0,1,0,22,10,1
2.422,0.308,236.05,10.2,1,5,0,13,3,6
0.398,0.192,246.24,1.8,0,0,0,13,3,0
0.276,0.222,238.64,1.4,0,0,0,31,8,0
1.204,0.0,239.8,5.0,0,0,1,17,11,1
1.39,0.24,241.11,5.8,0,1,19,10,7,20
0.138,0.0,237.02,0.6,0,0,1,4,8,1
0.98,0.232,241.33,4.2,0,0,12,24,10,12
0.108,0.0,237.39,0.6,0,0,0,13,9,0
4.496,0.11,236.01,19.2,0,30,17,4,11,47
0.348,0.134,239.96,1.6,0,1,1,23,1,2
0.4,0.238,245.57,1.8,0,1,0,11,12,1
1.35,0.084,242.53,5.6,0,0,0,8,3,0
0.65,0.062,242.47,2.6,0,0,1,19,11,1
0.14,0.0,239.05,0.6,0,0,1,4,8,1
0.354,0.306,239.06,1.8,0,1,0,22,9,1
2.374,0.0,238.19,9.8,0,0,0,16,11,0
4.692,0.128,236.62,19.8,38,0,17,30,4,55
1.322,0.182,230.56,5.8,0,0,16,16,7,16
3.5,0.0,234.96,14.8,36,0,0,24,1,36
1.316,0.204,240.0,5.4,0,0,1,12,4,1
1.746,0.06,246.56,7.0,0,0,19,13,2,19
0.416,0.246,243.05,2.0,0,1,1,8,10,2
0.324,0.058,240.23,1.4,0,0,1,16,9,1
0.37,0.102,245.73,1.4,0,1,0,11,2,1
0.416,0.0,243.43,2.0,0,0,1,28,4,1
2.806,0.262,239.31,11.6,0,39,1,4,7,40
1.454,0.184,241.65,6.0,0,1,19,12,11,20
0.55,0.0,245.17,2.4,1,0,0,20,10,1
2.196,0.0,241.78,9.0,0,0,19,18,11,19
1.748,0.466,241.98,7.4,1,1,1,8,10,3
0.19,0.0,238.95,0.8,0,0,0,22,5,0
1.252,0.066,237.53,5.2,0,0,18,31,5,18
0.226,0.0,244.98,1.0,0,0,0,16,3,0
0.314,0.124,243.54,1.4,0,1,0,3,4,1
0.454,0.078,239.35,2.2,0,0,0,9,3,0
1.376,0.068,242.6,5.6,0,0,18,12,2,18
2.722,0.248,244.03,11.6,0,0,1,11,9,1
0.202,0.098,238.35,1.0,0,0,0,11,9,0
1.464,0.114,240.0,6.0,0,1,19,24,6,20
2.756,0.204,243.74,11.8,0,17,19,23,1,36
0.216,0.0,234.96,1.0,0,0,0,29,5,0
2.366,0.0,237.41,10.0,0,0,18,23,9,18
0.31,0.062,244.81,1.4,0,0,0,5,3,0
0.456,0.216,239.63,2.2,0,0,0,16,9,0
1.276,0.086,240.81,5.2,0,0,19,1,7,19
1.396,0.17,240.8,5.8,0,1,18,6,7,19
4.012,0.4,238.19,16.8,38,0,1,21,4,39
1.446,0.114,245.48,5.8,0,0,19,11,12,19
1.436,0.36,240.87,6.2,0,7,1,15,6,8
0.318,0.232,239.37,1.6,0,1,0,11,7,1
0.338,0.138,243.35,1.4,0,0,1,9,12,1
0.28,0.056,241.95,1.2,0,0,0,29,12,0
0.268,0.0,243.17,1.2,0,0,0,11,3,0
2.546,0.0,236.33,10.8,0,0,17,23,10,17
0.412,0.204,241.85,1.8,0,1,0,11,10,1
0.636,0.118,237.88,2.6,0,0,0,12,5,0
0.278,0.0,242.68,1.2,0,0,0,24,3,0
0.124,0.0,234.74,0.6,0,0,0,26,7,0
0.412,0.21,242.48,1.8,0,1,0,21,10,1
0.282,0.128,240.99,1.2,0,0,1,12,8,1
1.734,0.42,240.83,7.4,1,1,1,8,10,3
1.336,0.056,244.92,5.4,0,0,18,29,3,18
1.744,0.2,238.81,7.8,0,2,18,14,10,20
0.972,0.344,243.88,4.2,0,0,1,6,11,1
0.398,0.35,243.86,2.2,0,1,1,16,8,2
0.294,0.0,240.19,1.2,0,0,0,6,11,0
1.636,0.314,242.09,6.8,0,1,18,14,2,19
1.552,0.3,241.43,6.4,0,1,19,25,2,20
1.306,0.0,238.78,5.4,0,0,18,3,9,18
0.588,0.278,245.33,2.8,0,1,2,25,3,3
0.298,0.104,245.8,1.2,0,1,0,19,3,1
1.458,0.068,240.42,6.0,0,0,18,1,9,18
1.402,0.14,241.51,5.8,0,1,18,19,3,19
0.272,0.0,243.79,1.2,0,0,0,24,1,0
0.478,0.204,243.75,2.2,0,1,0,21,11,1
0.266,0.064,245.44,1.2,0,0,0,19,1,0
2.782,0.266,242.12,11.6,0,0,18,28,11,18
0.348,0.13,244.66,1.4,0,0,1,31,12,1
0.232,0.098,234.17,1.0,0,0,0,17,7,0
0.568,0.334,239.28,2.8,0,1,0,12,9,1
0.476,0.266,248.95,2.2,0,1,0,20,7,1
3.724,0.246,238.38,15.6,38,0,18,11,1,56
0.26,0.116,241.05,1.2,0,0,0,13,6,0
0.138,0.0,242.4,0.6,0,0,1,2,8,1
2.64,0.35,241.36,11.0,0,2,18,22,7,20
0.544,0.248,244.4,2.4,0,1,1,29,12,2
1.538,0.36,241.09,6.4,1,2,1,24,3,4
1.882,0.078,238.91,7.8,1,7,17,14,12,25
2.068,0.0,236.95,8.6,0,0,17,7,12,17
4.904,0.238,239.01,20.6,49,5,18,9,9,72
0.244,0.124,239.05,1.0,0,0,1,2,8,1
0.652,0.212,238.48,2.8,0,2,0,1,7,2
4.0,0.326,230.98,17.2,36,0,16,4,5,52
1.326,0.198,239.37,5.6,0,1,17,23,9,18
2.348,0.0,238.36,9.8,0,1,18,17,10,19
2.368,0.0,237.84,9.8,0,0,18,23,2,18
0.392,0.162,246.2,1.8,0,0,1,10,3,1
1.666,0.0,239.17,7.0,0,0,18,2,2,18
0.236,0.116,243.65,1.0,0,2,0,5,8,2
0.6,0.266,241.11,2.8,0,1,1,4,10,2
0.28,0.124,237.7,1.4,0,0,0,28,7,0
0.244,0.142,244.94,1.0,0,0,1,11,7,1
0.178,0.0,244.59,0.8,0,0,0,7,6,0
0.528,0.094,239.54,2.6,0,1,0,22,7,1
1.364,0.052,242.08,5.6,0,0,18,2,2,18
0.778,0.188,238.8,3.4,0,0,0,4,6,0
1.74,0.174,242.83,7.2,0,1,0,12,1,1
2.046,0.176,238.56,8.6,0,0,0,3,4,0
1.282,0.0,241.45,5.2,0,0,18,16,9,18
0.44,0.106,238.54,2.0,0,0,0,1,1,0
4.43,0.0,241.19,18.4,0,0,0,29,1,0
0.14,0.0,243.57,0.6,0,0,1,1,8,1
1.272,0.11,239.19,5.2,0,0,17,19,4,17
1.408,0.052,237.63,5.8,0,0,17,20,2,17
0.284,0.096,239.72,1.2,0,0,1,2,9,1
0.244,0.0,243.57,1.0,0,0,0,21,11,0
0.818,0.206,241.31,3.6,0,0,8,21,5,8
2.564,0.086,241.27,10.6,0,1,18,17,1,19
0.234,0.046,242.3,1.0,0,0,0,5,9,0
3.2,0.296,234.48,13.8,0,1,16,15,11,17
2.32,0.0,234.21,10.4,30,0,0,28,5,30
3.472,0.252,234.67,14.8,0,0,16,11,2,16
0.234,0.18,240.33,1.2,0,0,0,16,8,0
1.418,0.094,236.93,6.0,0,0,0,25,2,0
0.472,0.214,239.97,2.2,0,0,0,20,3,0
0.552,0.072,239.65,2.2,0,0,0,19,4,0
1.352,0.054,240.73,5.6,0,0,18,21,4,18
0.282,0.0,242.85,1.2,0,0,1,15,5,1
2.804,0.096,234.01,12.2,0,33,0,21,9,33
0.212,0.054,245.48,0.8,0,0,0,6,12,0
1.574,0.104,227.86,6.8,0,0,17,27,5,17
0.138,0.0,239.56,0.6,0,0,1,18,6,1
0.26,0.092,241.13,1.2,0,0,0,7,7,0
0.292,0.048,241.0,1.2,0,0,1,17,10,1
1.162,0.318,241.94,5.0,0,0,11,19,7,11
1.556,0.232,234.41,6.6,0,1,17,13,5,18
1.328,0.0,242.11,5.4,0,0,18,7,3,18
1.698,0.39,245.86,7.0,1,1,19,15,11,21
1.006,0.216,238.24,4.2,1,1,0,20,7,2
2.324,0.06,240.07,9.6,0,0,18,13,11,18
0.712,0.0,241.32,2.8,0,0,0,25,12,0
2.026,0.082,239.15,8.4,0,0,18,19,11,18
0.346,0.088,245.08,1.4,0,0,1,20,10,1
2.546,0.078,240.51,10.6,1,0,18,18,10,19
0.364,0.246,244.33,1.8,0,0,1,11,6,1
0.308,0.246,240.8,1.6,0,0,1,10,8,1
0.086,0.0,240.57,0.4,0,0,0,18,6,0
1.53,0.07,241.02,6.2,0,0,18,19,3,18
0.634,0.07,240.25,2.6,0,2,1,6,7,3
0.652,0.056,243.48,2.6,0,0,0,15,2,0
1.16,0.0,237.75,4.8,0,0,18,22,6,18
1.334,0.092,237.42,5.6,0,2,18,18,7,20
0.394,0.204,235.6,1.8,0,1,0,25,5,1
1.286,0.16,244.04,5.2,0,0,0,23,3,0
0.21,0.0,239.33,0.8,0,0,0,24,2,0
1.624,0.134,239.32,6.8,1,0,18,25,6,19
1.428,0.224,242.54,5.8,0,0,19,12,7,19
1.892,0.086,237.61,8.8,32,0,0,30,8,32
4.968,0.13,231.98,21.4,36,0,16,28,1,52
3.214,0.0,237.01,13.8,0,24,17,19,10,41
0.272,0.112,241.62,1.4,0,1,1,26,5,2
0.34,0.0,243.28,1.4,0,0,1,7,4,1
0.256,0.12,241.09,1.2,0,0,0,14,8,0
0.276,0.212,240.07,1.4,0,2,1,2,7,3
1.968,0.0,241.78,8.0,1,0,18,12,9,19
0.458,0.208,238.78,2.2,2,0,1,13,6,3
0.324,0.128,245.06,1.4,0,0,0,13,12,0
1.918,0.11,243.46,7.8,0,0,18,28,12,18
0.172,0.144,237.8,0.8,0,0,0,21,8,0
0.152,0.128,237.83,0.8,0,1,1,25,8,2
1.39,0.088,240.07,5.8,0,2,19,11,4,21
2.022,0.124,238.06,8.4,0,0,0,8,3,0
1.356,0.086,238.97,5.6,0,1,0,21,4,1
0.338,0.24,242.9,1.6,0,0,1,20,5,1
0.334,0.214,245.9,1.6,0,1,0,23,8,1
0.176,0.09,240.39,0.8,0,0,0,30,8,0
0.4,0.21,242.89,1.8,0,0,1,10,4,1
1.366,0.084,244.41,5.6,0,0,15,17,3,15
0.23,0.0,242.0,1.0,0,0,0,13,4,0
0.402,0.22,246.77,1.8,0,0,1,27,11,1
0.128,0.0,236.55,0.6,0,0,0,24,4,0
2.182,0.254,240.8,9.0,1,2,18,1,2,21
0.334,0.086,243.28,1.4,0,0,1,29,4,1
0.316,0.28,242.22,1.6,0,0,0,14,7,0
1.47,0.0,236.31,6.2,0,0,17,17,3,17
0.244,0.094,238.52,1.0,0,1,1,25,7,2
0.752,0.052,242.44,3.2,0,0,0,31,1,0
1.046,0.248,239.52,4.4,0,0,13,18,8,13
0.294,0.092,241.96,1.2,0,0,1,21,6,1
1.644,0.366,247.16,6.8,0,1,20,14,5,21
0.25,0.108,240.79,1.2,0,1,0,13,7,1
1.316,0.1,238.65,5.4,0,0,18,18,7,18
1.28,0.194,231.05,5.6,0,0,17,3,8,17
2.448,0.122,241.35,10.2,0,0,19,1,12,19
1.818,0.166,241.1,7.4,0,0,18,12,11,18
0.4,0.128,245.0,1.8,0,0,1,30,11,1
0.548,0.0,239.0,2.2,0,0,1,27,4,1
1.502,0.298,239.39,6.4,0,1,18,3,10,19
0.348,0.128,244.79,1.4,0,0,1,27,3,1
1.396,0.052,240.07,5.8,0,0,17,30,3,17
0.254,0.136,241.11,1.2,0,0,1,10,6,1
0.778,0.158,240.88,3.2,0,0,0,9,12,0
1.992,0.18,238.2,8.4,0,0,17,9,11,17
0.234,0.0,240.48,1.0,0,0,0,14,2,0
2.082,0.0,243.66,9.4,0,28,0,5,3,28
0.34,0.104,241.24,1.4,0,0,1,9,5,1
0.52,0.084,242.87,2.2,0,0,1,2,3,1
0.216,0.104,240.18,1.0,0,1,1,9,9,2
0.244,0.0,240.31,1.0,0,0,0,1,5,0
1.312,0.0,240.66,5.4,0,0,19,27,3,19
0.388,0.11,249.32,1.6,0,0,0,6,1,0
0.17,0.0,243.46,0.6,0,0,0,18,6,0
1.592,0.074,242.13,6.6,0,0,18,8,1,18
0.602,0.102,247.25,2.6,0,0,1,2,4,1
0.334,0.214,245.76,1.6,0,2,1,23,8,3
2.638,0.094,243.87,10.8,0,38,1,10,2,39
0.216,0.0,240.02,0.8,0,0,0,13,4,0
0.228,0.088,240.41,1.0,0,0,1,11,8,1
1.874,0.084,242.73,7.6,0,2,18,23,11,20
0.334,0.116,239.16,1.6,0,0,0,3,6,0
0.126,0.0,239.01,0.6,0,0,0,5,7,0
0.636,0.09,241.36,2.6,0,0,1,18,7,1
0.356,0.1,243.59,1.4,0,0,1,18,10,1
0.184,0.152,241.16,1.0,0,0,1,14,8,1
1.612,0.174,239.11,6.8,0,0,18,11,12,18
0.922,0.338,242.31,4.2,0,0,0,12,6,0
0.324,0.08,240.96,1.4,0,0,1,26,4,1
1.274,0.046,239.81,5.2,0,0,17,17,12,17
0.23,0.144,243.64,1.0,0,0,0,24,7,0
0.3,0.216,239.63,1.4,0,1,0,8,7,1
0.958,0.0,241.97,4.0,0,1,1,28,4,2
1.926,0.322,240.09,8.2,1,0,18,6,7,19
0.252,0.0,248.96,1.0,0,0,1,11,1,1
0.294,0.208,244.5,1.4,0,0,0,8,7,0
0.384,0.12,244.78,1.6,0,0,0,4,3,0
1.944,0.244,239.96,8.0,0,0,29,19,9,29
0.11,0.0,235.85,0.6,0,0,0,17,9,0
0.434,0.194,241.45,2.0,0,0,0,6,10,0
0.274,0.092,238.72,1.2,2,0,1,26,6,3
0.412,0.116,242.29,1.8,0,0,1,17,4,1
1.484,0.206,243.64,6.0,0,2,19,3,11,21
2.968,0.494,234.38,13.0,0,0,22,9,9,22
0.682,0.108,241.28,2.8,0,0,0,24,10,0
1.888,0.214,237.99,8.0,1,0,1,12,9,2
0.272,0.0,244.04,1.2,0,0,1,25,10,1
1.258,0.138,235.36,5.4,0,0,0,29,12,0
0.788,0.072,239.52,3.2,0,1,0,9,10,1
0.31,0.236,241.35,1.6,0,0,0,12,7,0
0.242,0.0,240.82,1.0,0,0,1,24,4,1
0.136,0.0,234.99,0.6,0,1,0,10,8,1
0.582,0.21,234.77,2.6,0,0,0,3,8,0
0.236,0.122,237.79,1.0,0,0,1,3,8,1
0.366,0.186,242.23,1.6,0,1,0,26,9,1
0.224,0.0,243.88,1.0,0,0,0,23,2,0
0.248,0.148,240.85,1.2,0,0,0,5,7,0
2.836,0.386,236.35,12.0,38,0,0,22,12,38
0.308,0.0,240.7,1.2,0,0,0,28,3,0
1.518,0.118,238.29,6.4,0,1,18,20,7,19
0.382,0.12,248.97,1.6,0,0,1,25,1,1
0.158,0.0,242.19,0.6,0,0,1,12,8,1
1.386,0.064,240.46,5.8,0,0,11,26,11,11
0.81,0.27,239.29,3.6,0,1,1,10,7,2
0.86,0.186,239.16,3.6,0,0,12,2,8,12
0.4,0.0,245.7,1.6,0,0,0,13,11,0
0.48,0.0,244.68,2.2,0,0,0,26,1,0
0.166,0.0,241.46,0.6,0,0,1,10,7,1
0.398,0.066,239.71,1.6,0,0,0,18,2,0
0.49,0.126,244.12,2.0,0,1,1,19,3,2
1.476,0.156,242.03,6.0,0,0,18,26,11,18
0.36,0.232,239.96,1.8,0,2,0,26,7,2
0.228,0.0,243.07,1.0,0,0,0,3,12,0
1.734,0.186,241.74,7.2,0,2,0,1,12,2
2.47,0.174,236.54,10.4,2,0,17,1,4,19
3.678,0.196,236.06,15.6,0,39,18,31,5,57
1.536,0.204,243.68,6.2,0,0,18,2,4,18
2.634,0.288,239.32,11.0,39,1,1,20,6,41
0.358,0.0,243.93,1.6,0,0,0,22,1,0
1.358,0.0,242.71,5.6,0,0,19,17,5,19
0.46,0.308,242.79,2.2,0,0,1,30,3,1
0.464,0.24,241.87,3.0,1,2,0,11,7,3
0.43,0.168,241.83,2.0,0,0,1,18,4,1
0.222,0.0,242.31,1.0,0,0,0,11,1,0
0.868,0.054,238.16,3.8,0,0,0,5,9,0
0.346,0.108,245.07,1.4,0,2,0,18,11,2
1.496,0.222,242.17,6.2,0,0,19,12,3,19
1.512,0.046,239.17,6.4,0,0,18,10,1,18
1.35,0.112,238.91,5.6,0,0,18,15,7,18
2.402,0.0,245.11,9.8,0,0,0,5,1,0
0.516,0.09,240.12,2.2,0,0,0,27,2,0
0.494,0.294,249.65,2.2,0,1,1,11,1,2
0.464,0.098,245.73,2.0,0,2,0,13,2,2
1.486,0.118,239.23,6.2,1,1,17,20,2,19
0.45,0.228,243.47,2.0,0,2,0,5,5,2
0.564,0.08,237.01,2.4,0,1,0,1,3,1
0.648,0.186,237.88,2.8,0,1,0,29,2,1
0.348,0.246,242.52,1.8,0,2,0,26,5,2
1.322,0.0,236.98,5.4,1,0,17,7,11,18
0.232,0.0,241.28,1.0,0,0,0,1,2,0
0.312,0.104,245.43,1.2,0,0,0,29,12,0
0.402,0.1,241.59,1.8,0,0,0,29,8,0
1.58,0.178,235.64,6.6,0,1,18,10,5,19
1.32,0.194,239.11,5.4,0,1,18,29,6,19
1.352,0.0,238.81,5.6,0,0,17,7,6,17
1.386,0.066,241.68,5.6,0,0,18,18,10,18
1.25,0.046,241.6,5.2,0,0,18,3,6,18
0.374,0.118,244.06,1.6,0,0,0,4,3,0
0.242,0.126,240.79,1.2,0,2,0,17,8,2
0.234,0.086,241.62,1.0,0,0,1,2,6,1
4.382,0.132,239.32,18.8,0,66,0,5,3,66
0.27,0.156,240.43,1.4,0,1,1,30,6,2
0.258,0.0,246.25,1.0,0,0,1,13,5,1
1.108,0.046,232.85,4.6,0,0,17,25,4,17
0.238,0.0,240.5,1.0,0,0,0,1,2,0
1.656,0.0,235.79,7.0,0,0,17,6,5,17
2.566,0.254,241.87,10.8,1,0,18,27,6,19
0.85,0.0,240.51,3.6,0,0,0,23,11,0
0.218,0.0,244.85,1.0,0,0,0,11,1,0
1.298,0.0,238.08,5.4,0,0,18,5,12,18
1.266,0.0,235.42,5.4,0,0,17,27,7,17
5.362,0.0,237.32,22.6,38,17,0,23,11,55
0.256,0.0,240.51,1.0,0,0,1,25,4,1
0.276,0.0,249.24,1.0,0,0,1,15,1,1
2.194,0.118,230.47,9.6,0,0,16,5,8,16
0.418,0.0,244.24,1.6,0,0,0,26,12,0
1.438,0.11,242.7,6.0,0,0,1,22,10,1
1.318,0.238,239.85,5.6,0,1,1,6,4,2
0.348,0.134,243.99,1.6,0,1,0,21,2,1
1.418,0.1,239.07,5.8,1,0,18,18,9,19
2.836,0.13,244.75,11.8,0,22,18,25,1,40
0.324,0.168,246.51,1.4,0,0,0,3,1,0
0.464,0.09,240.28,2.0,0,0,1,14,10,1
0.336,0.096,241.48,1.4,0,1,0,12,10,1
1.546,0.088,244.36,6.2,0,0,19,23,2,19
0.242,0.082,242.34,1.0,0,0,1,29,5,1
0.158,0.0,242.4,0.6,0,0,1,19,7,1
1.606,0.0,238.55,6.6,0,0,17,9,1,17
1.544,0.218,241.78,6.4,0,0,18,4,9,18
0.402,0.208,238.95,2.0,0,0,1,3,6,1
0.262,0.0,247.02,1.0,0,0,0,27,10,0
1.288,0.06,240.56,5.2,0,0,18,17,11,18
0.188,0.156,242.27,1.0,0,0,1,11,8,1
1.244,0.064,232.19,5.4,0,2,17,24,4,19
0.296,0.076,239.58,1.2,0,0,0,18,4,0
0.198,0.11,243.99,1.0,0,0,0,4,9,0
1.94,0.228,237.78,8.2,0,1,18,22,5,19
2.802,0.782,240.14,12.4,0,0,18,20,10,18
0.418,0.052,239.79,2.0,0,0,0,15,9,0
4.092,0.216,236.43,17.2,37,0,18,13,7,55
1.424,0.088,237.86,6.0,0,0,18,23,5,18
0.344,0.048,236.97,1.4,0,0,0,7,10,0
0.306,0.0,234.71,1.4,0,2,0,9,8,2
3.36,0.384,238.39,14.4,0,1,18,23,12,19
1.564,0.198,242.76,6.4,0,0,18,3,4,18
0.826,0.116,240.84,3.4,0,0,0,13,4,0
1.222,0.182,245.08,5.0,0,0,1,19,6,1
0.144,0.0,240.82,0.6,0,0,0,5,9,0
0.268,0.0,246.76,1.0,0,0,1,10,3,1
0.122,0.08,240.89,0.6,0,0,1,27,8,1
2.9,0.166,244.46,11.8,0,38,1,6,1,39
0.148,0.0,240.39,0.6,0,0,1,26,7,1
0.234,0.0,246.04,1.0,0,0,0,12,12,0
1.408,0.058,238.82,5.8,0,0,17,7,11,17
1.672,0.148,239.65,7.0,0,1,18,18,4,19
1.334,0.048,238.96,5.6,0,0,18,16,11,18
1.428,0.194,237.53,6.0,0,1,17,19,3,18
3.17,0.162,239.06,13.2,0,0,19,1,4,19
1.428,0.0,239.29,5.8,0,0,18,16,5,18
1.372,0.0,237.66,5.8,0,0,17,21,1,17
1.446,0.15,241.76,6.0,0,0,18,29,1,18
2.064,0.158,239.77,8.6,0,0,17,29,3,17
0.42,0.12,243.86,1.8,0,0,0,20,12,0
0.126,0.0,236.81,0.6,0,0,0,10,5,0
0.522,0.064,244.12,2.0,0,0,1,30,9,1
0.306,0.076,239.37,1.2,0,1,0,13,3,1
0.214,0.0,240.49,0.8,0,0,0,28,2,0
0.558,0.0,242.94,2.4,0,0,1,11,6,1
0.402,0.236,243.5,1.8,0,1,0,16,11,1
0.232,0.0,240.98,1.0,0,0,0,30,3,0
0.392,0.21,245.05,1.8,0,0,0,16,3,0
0.398,0.0,242.5,1.6,0,0,0,29,3,0
0.322,0.084,239.63,1.4,0,0,1,2,3,1
1.678,0.092,239.92,7.0,0,0,18,11,11,18
0.454,0.176,243.14,2.2,0,1,0,23,3,1
3.898,0.0,238.14,16.2,39,0,17,22,1,56
2.066,0.212,241.2,9.0,1,2,18,21,3,21
0.424,0.18,244.0,1.8,0,1,0,2,3,1
0.244,0.258,241.71,1.4,0,0,1,8,8,1
0.536,0.0,246.61,2.2,0,0,0,16,12,0
0.364,0.262,243.22,1.8,0,1,0,28,8,1
0.182,0.074,236.06,0.8,0,1,0,21,7,1
1.396,0.0,242.3,5.8,0,0,19,19,11,19
0.54,0.296,242.25,2.4,1,4,0,25,6,5
3.894,0.052,237.48,16.6,0,36,17,29,1,53
0.396,0.206,241.56,1.8,0,1,0,25,3,1
0.26,0.0,243.46,1.0,0,0,0,12,4,0
0.32,0.074,241.02,1.4,0,0,0,9,5,0
0.316,0.0,239.91,1.2,0,0,1,24,9,1
0.824,0.244,239.08,3.6,0,0,0,21,8,0
3.702,0.0,240.09,15.4,0,0,18,3,2,18
0.894,0.326,239.36,4.0,0,2,1,5,5,3
0.864,0.232,241.54,3.8,0,0,11,2,8,11
0.156,0.0,238.98,0.6,0,0,0,13,6,0
0.478,0.086,244.47,2.0,0,0,0,24,12,0
3.742,0.242,240.59,15.6,38,2,0,19,5,40
